exercise_id,name,type,body_part,equipment,level,description,type_Strength,type_Cardio,type_Flexibility,body_part_Chest,body_part_Back,body_part_Legs,body_part_Arms,body_part_Shoulders,body_part_Abdominals,body_part_Full Body,body_part_Other,equipment_None,equipment_Bands,equipment_Barbell,equipment_Dumbbell,equipment_Machine,difficulty,is_compound,cardio_intensity,injury_risk,rating_norm
2445,Band front raise rear fly row combo,Strength,Shoulders,Bands,Intermediate,"The band front raise rear fly row combo is a combination of three different shoulder exercises to build and strengthen the anterior, middle deltoids, and posterior portions of the shoulders. It requires a continuous loop band to provide constant, dynamic tension throughout the movement. In addition to the front and rear delts, this exercise works the arms, chest, back, and core, making it a great time-efficient shoulder burnout or accessory movement on an upper-body day.",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1,0.7,0.2,0.0
2446,Jordan Shallow Foam Roller Thoracic Extension,Strength,Shoulders,None,Intermediate,,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0.0,0.2,0.0
2447,Jordan Shallow Thread the Needle (with Foam Roller),Strength,Shoulders,None,Intermediate,,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0.0,0.2,0.0
2448,Clean and press,Strength,Shoulders,Barbell,Intermediate,"The clean and press is a full-body lift comprised of two movements: the clean, where the bar is pulled from the floor and caught in the front rack position in three pulls or phases, followed by the overhead press. Decades ago, it was contested in the Olympics. Today, it remains a worthy centerpiece of a power and strength training program, and has full-body benefits when done for low reps as well as moderate to high reps.",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,0.0,0.2,0.9791666666666667
2449,Clean and jerk,Strength,Shoulders,Barbell,Intermediate,"The clean and jerk is a full-body lift that is one of two contested lifts in Olympic weightlifting competitions. It is comprised of two movements: the clean, where the bar is pulled from the floor and caught in the front rack position in three pulls or phases, followed by the jerk overhead. The clean and jerk hits every muscle from head to toe and can be the centerpiece of a lifting program. It is also popular in CrossFit and athletic training programs. It is usually performed in low rep ranges, focusing on power and movement quality.",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,0.0,0.6,0.9687500000000001
2450,Military press,Strength,Shoulders,Barbell,Intermediate,"The military press is a compound movement used to build size and strength in the shoulders. It was once contested as a fourth powerlift, but is rarely competed anymore. However, being able to press a significant weight overhead remains a popular marker of upper-body strength. The military press can be trained as a strength lift or in traditional muscle-building rep ranges as part of full-body, shoulder-focused, or upper-body training.",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0.0,0.2,0.9687500000000001
2451,Seated barbell shoulder press,Strength,Shoulders,Barbell,Intermediate,"The seated barbell shoulder press is a classic exercise for building muscle and strength in the shoulders. The triceps also play a significant role in pressing the barbell overhead. Performing the movement seated reduces help from the lower body and decreases the risk of overextending the lumbar spine during the movement. This press variation can be the primary pressing movement on an upper-body or shoulder day, or an effective accessory movement later in a workout.",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0.0,0.2,0.9583333333333333
2452,Snatch-Grip Behind-The-Neck Overhead Press,Strength,Shoulders,Barbell,Beginner,,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0.0,0.6,0.9375
2453,Standing Bradford press,Strength,Shoulders,Barbell,Intermediate,"The standing Bradford press is an obscure yet effective shoulder exercise that alternates front presses with behind-the-neck presses. It can be used as a warm-up for other press variations on a shoulder day, or as a muscle-building movement on its own in a shoulder or upper-body focused workout. It is usually performed for relatively high reps, such as 8-15 reps per set or higher, or just to the point of fatigue.",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0.0,0.2,0.90625
2454,Barbell Shoulder Press,Strength,Shoulders,Barbell,Intermediate,"The seated barbell shoulder pressis a classic exercise for building muscle and strengthening the shoulders, particularly but not exclusively the front heads. The triceps also play a significant roles in pressing the barbell overhead.",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0.0,0.2,0.90625
2455,Barbell rear delt bent-over row,Strength,Shoulders,Barbell,Intermediate,"The barbell rear delt bent-over row is a movement used to target the shoulders as well as the upper-back muscles. It is performed with lighter weights than a traditional barbell bent-over row, and is usually performed for higher reps, such as 8-15 reps per set, as part of a back or upper-body workout.",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,0.7,0.2,0.8854166666666667
2456,Barbell upright row,Strength,Shoulders,Barbell,Intermediate,The barbell upright row is a barbell exercise that builds stronger and bigger traps. Many lifters combine this move with either their back or shoulder workout since it involves both body parts.,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,0.7,0.2,0.8645833333333335
2457,Bradford/Rocky Presses,Strength,Shoulders,Barbell,Beginner,,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.0,0.2,0.8541666666666666
2458,Lying rear delt fly,Strength,Shoulders,Barbell,Intermediate,"The lying rear delt fly is an upper-body exercise that targets the rear deltoid of the shoulder. By performing the movement lying face down on a bench, it eliminates momentum from the rest of the body. This movement is usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of the upper-body or shoulder-focused portion of a workout.",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0.0,0.2,0.8541666666666666
2459,Machine Shoulder (Military) Press,Strength,Shoulders,Barbell,Intermediate,The machine shoulder press is an upper body exercise targeting the deltoids.,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0.0,0.2,0.8333333333333334
2460,Standing Barbell Press Behind Neck,Strength,Shoulders,Barbell,Intermediate,"The standing behind-the-head press is a classic shoulder exercise that was used widely during bodybuilding's professed Golden Era. In addition to the deltoids, it also works the trapezius and triceps muscles. It may not be a good choice for some people's shoulders, depending on their injury history. It can be trained in strength-focused rep ranges, but is more commonly trained in moderate to high reps, such as 8-15 reps per set.",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0.0,0.2,0.8229166666666667
